0
SIGN:success disable Auto NUMA
SIGN: success disable SWAP
root      2088  0.0  0.0   7592  3468 pts/1    S    12:48   0:00              \_ sudo nohup ./memcachedTestScript.sh
root      2089  0.5  0.0   4972  3000 pts/1    S    12:48   0:00                  \_ /bin/bash ./memcachedTestScript.sh
root      2110  0.0  0.0   4372   668 pts/1    S    12:48   0:00                      \_ grep memcached
root      2107  0.0  0.0  14100  3592 ?        Dsl  12:48   0:00 memcached -d -m 122880 -p 6379 -u root -t 64
SIGN: success start redis
===begin prepare data for test===
Writing results to ./F-2nd/memcached_test_prepare_F_OFF_20230814124814.log...
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   1 secs] 20 threads:      276819 ops,  276337 (avg:  276337) ops/sec, 280.65MB/sec (avg: 280.65MB/sec), 11.50 (avg: 11.50) msec latency
[RUN #1 9%,  56 secs] 20 threads:    66708528 ops, 1179076 (avg: 1190873) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 10%,  57 secs] 20 threads:    67930022 ops, 1221166 (avg: 1191404) ops/sec, 1.23GB/sec (avg: 1.20GB/sec),  2.61 (avg:  2.68) msec latency
[RUN #1 10%,  58 secs] 20 threads:    69137401 ops, 1207074 (avg: 1191674) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.64 (avg:  2.68) msec latency
[RUN #1 10%,  59 secs] 20 threads:    70350887 ops, 1213136 (avg: 1192038) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.63 (avg:  2.68) msec latency
[RUN #1 10%,  60 secs] 20 threads:    71543884 ops, 1192667 (avg: 1192048) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 10%,  61 secs] 20 threads:    72734092 ops, 1189884 (avg: 1192013) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 10%,  62 secs] 20 threads:    73946223 ops, 1211714 (avg: 1192331) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.64 (avg:  2.68) msec latency
[RUN #1 11%,  63 secs] 20 threads:    75174121 ops, 1227554 (avg: 1192890) ops/sec, 1.24GB/sec (avg: 1.20GB/sec),  2.60 (avg:  2.68) msec latency
[RUN #1 11%,  64 secs] 20 threads:    76387837 ops, 1213313 (avg: 1193209) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.63 (avg:  2.68) msec latency
[RUN #1 11%,  65 secs] 20 threads:    77585274 ops, 1196240 (avg: 1193256) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.67 (avg:  2.68) msec latency
[RUN #1 11%,  66 secs] 20 threads:    78763337 ops, 1177723 (avg: 1193020) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 11%,  67 secs] 20 threads:    79990649 ops, 1226983 (avg: 1193527) ops/sec, 1.24GB/sec (avg: 1.20GB/sec),  2.60 (avg:  2.67) msec latency
[RUN #1 11%,  68 secs] 20 threads:    81227053 ops, 1236077 (avg: 1194153) ops/sec, 1.25GB/sec (avg: 1.21GB/sec),  2.58 (avg:  2.67) msec latency
[RUN #1 12%,  69 secs] 20 threads:    82456033 ops, 1228635 (avg: 1194653) ops/sec, 1.24GB/sec (avg: 1.21GB/sec),  2.60 (avg:  2.67) msec latency
[RUN #1 12%,  70 secs] 20 threads:    83671726 ops, 1215352 (avg: 1194948) ops/sec, 1.23GB/sec (avg: 1.21GB/sec),  2.63 (avg:  2.67) msec latency
[RUN #1 12%,  71 secs] 20 threads:    84874562 ops, 1202537 (avg: 1195055) ops/sec, 1.21GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.67) msec latency
[RUN #1 12%,  72 secs] 20 threads:    86088942 ops, 1214069 (avg: 1195319) ops/sec, 1.23GB/sec (avg: 1.21GB/sec),  2.63 (avg:  2.67) msec latency
[RUN #1 12%,  73 secs] 20 threads:    87313331 ops, 1224065 (avg: 1195713) ops/sec, 1.24GB/sec (avg: 1.21GB/sec),  2.61 (avg:  2.67) msec latency
[RUN #1 12%,  74 secs] 20 threads:    88514893 ops, 1201264 (avg: 1195788) ops/sec, 1.21GB/sec (avg: 1.21GB/sec),  2.66 (avg:  2.67) msec latency
[RUN #1 13%,  75 secs] 20 threads:    89684756 ops, 1169544 (avg: 1195438) ops/sec, 1.18GB/sec (avg: 1.21GB/sec),  2.73 (avg:  2.67) msec latency
[RUN #1 13%,  76 secs] 20 threads:    90888488 ops, 1203404 (avg: 1195543) ops/sec, 1.21GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.67) msec latency
[RUN #1 13%,  77 secs] 20 threads:    92075396 ops, 1186575 (avg: 1195426) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.69 (avg:  2.67) msec latency
[RUN #1 13%,  78 secs] 20 threads:    93262435 ops, 1186706 (avg: 1195315) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.69 (avg:  2.67) msec latency
[RUN #1 13%,  79 secs] 20 threads:    94444484 ops, 1181689 (avg: 1195142) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.70 (avg:  2.67) msec latency
[RUN #1 13%,  80 secs] 20 threads:    95616997 ops, 1172194 (avg: 1194855) ops/sec, 1.18GB/sec (avg: 1.21GB/sec),  2.72 (avg:  2.67) msec latency
[RUN #1 14%,  81 secs] 20 threads:    96821542 ops, 1204207 (avg: 1194971) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.67) msec latency
[RUN #1 14%,  82 secs] 20 threads:    98001503 ops, 1179621 (avg: 1194784) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.71 (avg:  2.67) msec latency
[RUN #1 14%,  83 secs] 20 threads:    99158056 ops, 1155961 (avg: 1194316) ops/sec, 1.17GB/sec (avg: 1.21GB/sec),  2.76 (avg:  2.67) msec latency
[RUN #1 14%,  84 secs] 20 threads:   100315066 ops, 1156704 (avg: 1193868) ops/sec, 1.17GB/sec (avg: 1.21GB/sec),  2.76 (avg:  2.67) msec latency
[RUN #1 14%,  85 secs] 20 threads:   101475173 ops, 1159810 (avg: 1193467) ops/sec, 1.17GB/sec (avg: 1.20GB/sec),  2.75 (avg:  2.67) msec latency
[RUN #1 14%,  86 secs] 20 threads:   102649018 ops, 1173478 (avg: 1193235) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 15%,  87 secs] 20 threads:   103822905 ops, 1173558 (avg: 1193009) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 15%,  88 secs] 20 threads:   105028556 ops, 1205246 (avg: 1193148) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 15%,  89 secs] 20 threads:   106195058 ops, 1166156 (avg: 1192844) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.74 (avg:  2.68) msec latency
[RUN #1 15%,  90 secs] 20 threads:   107367367 ops, 1172083 (avg: 1192614) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 15%,  91 secs] 20 threads:   108555828 ops, 1188137 (avg: 1192565) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 15%,  92 secs] 20 threads:   109736998 ops, 1180858 (avg: 1192437) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 16%,  93 secs] 20 threads:   110944235 ops, 1206918 (avg: 1192593) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 16%,  94 secs] 20 threads:   112132909 ops, 1187429 (avg: 1192538) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 16%,  95 secs] 20 threads:   113325545 ops, 1192311 (avg: 1192536) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 16%,  96 secs] 20 threads:   114514953 ops, 1189065 (avg: 1192500) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 16%,  97 secs] 20 threads:   115707334 ops, 1192094 (avg: 1192495) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 16%,  98 secs] 20 threads:   116908603 ops, 1200923 (avg: 1192581) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.66 (avg:  2.68) msec latency
[RUN #1 17%,  99 secs] 20 threads:   118101781 ops, 1192834 (avg: 1192584) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 17%, 100 secs] 20 threads:   119302564 ops, 1200456 (avg: 1192663) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.66 (avg:  2.68) msec latency
[RUN #1 17%, 101 secs] 20 threads:   120526097 ops, 1223141 (avg: 1192964) ops/sec, 1.23GB/sec (avg: 1.20GB/sec),  2.61 (avg:  2.68) msec latency
[RUN #1 17%, 102 secs] 20 threads:   121715373 ops, 1188943 (avg: 1192925) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 17%, 103 secs] 20 threads:   122915054 ops, 1199316 (avg: 1192987) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.66 (avg:  2.68) msec latency
[RUN #1 17%, 104 secs] 20 threads:   124099277 ops, 1183891 (avg: 1192900) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 18%, 105 secs] 20 threads:   125259391 ops, 1159752 (avg: 1192584) ops/sec, 1.17GB/sec (avg: 1.20GB/sec),  2.75 (avg:  2.68) msec latency
[RUN #1 18%, 106 secs] 20 threads:   126434241 ops, 1174521 (avg: 1192413) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 18%, 107 secs] 20 threads:   127615409 ops, 1180790 (avg: 1192305) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 18%, 108 secs] 20 threads:   128787760 ops, 1172050 (avg: 1192117) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 18%, 109 secs] 20 threads:   129985502 ops, 1197473 (avg: 1192166) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.66 (avg:  2.68) msec latency
[RUN #1 18%, 110 secs] 20 threads:   131183933 ops, 1198124 (avg: 1192221) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.67 (avg:  2.68) msec latency
[RUN #1 19%, 111 secs] 20 threads:   132387258 ops, 1203007 (avg: 1192318) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 19%, 112 secs] 20 threads:   133575217 ops, 1187607 (avg: 1192276) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 19%, 113 secs] 20 threads:   134761784 ops, 1186187 (avg: 1192222) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 19%, 114 secs] 20 threads:   135938859 ops, 1176783 (avg: 1192086) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 19%, 115 secs] 20 threads:   137083048 ops, 1143868 (avg: 1191667) ops/sec, 1.15GB/sec (avg: 1.20GB/sec),  2.79 (avg:  2.68) msec latency
[RUN #1 19%, 116 secs] 20 threads:   138259200 ops, 1175869 (avg: 1191531) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 20%, 117 secs] 20 threads:   139460276 ops, 1200298 (avg: 1191606) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.66 (avg:  2.68) msec latency
[RUN #1 20%, 118 secs] 20 threads:   140648376 ops, 1187795 (avg: 1191574) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 20%, 119 secs] 20 threads:   141864908 ops, 1216201 (avg: 1191781) ops/sec, 1.23GB/sec (avg: 1.20GB/sec),  2.62 (avg:  2.68) msec latency
[RUN #1 20%, 120 secs] 20 threads:   143042945 ops, 1177716 (avg: 1191663) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 20%, 121 secs] 20 threads:   144226958 ops, 1183709 (avg: 1191598) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 20%, 122 secs] 20 threads:   145411512 ops, 1184203 (avg: 1191537) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 21%, 123 secs] 20 threads:   146588012 ops, 1176180 (avg: 1191412) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 21%, 124 secs] 20 threads:   147762132 ops, 1173857 (avg: 1191271) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 21%, 125 secs] 20 threads:   148953611 ops, 1191126 (avg: 1191269) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 21%, 126 secs] 20 threads:   150165442 ops, 1211520 (avg: 1191430) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.64 (avg:  2.68) msec latency
[RUN #1 21%, 127 secs] 20 threads:   151366844 ops, 1201142 (avg: 1191507) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.66 (avg:  2.68) msec latency
[RUN #1 21%, 128 secs] 20 threads:   152571534 ops, 1204362 (avg: 1191607) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 22%, 129 secs] 20 threads:   153728305 ops, 1156428 (avg: 1191334) ops/sec, 1.17GB/sec (avg: 1.20GB/sec),  2.76 (avg:  2.68) msec latency
[RUN #1 22%, 130 secs] 20 threads:   154908715 ops, 1180145 (avg: 1191248) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 22%, 131 secs] 20 threads:   156093028 ops, 1183962 (avg: 1191193) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 22%, 132 secs] 20 threads:   157264932 ops, 1171613 (avg: 1191044) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 22%, 133 secs] 20 threads:   158465391 ops, 1200132 (avg: 1191113) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.66 (avg:  2.68) msec latency
[RUN #1 22%, 134 secs] 20 threads:   159679001 ops, 1213260 (avg: 1191278) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.63 (avg:  2.68) msec latency
[RUN #1 23%, 135 secs] 20 threads:   160882962 ops, 1202806 (avg: 1191363) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 23%, 136 secs] 20 threads:   162070054 ops, 1186788 (avg: 1191330) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 23%, 137 secs] 20 threads:   163233800 ops, 1163429 (avg: 1191126) ops/sec, 1.17GB/sec (avg: 1.20GB/sec),  2.74 (avg:  2.68) msec latency
[RUN #1 23%, 138 secs] 20 threads:   164400543 ops, 1166388 (avg: 1190947) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.74 (avg:  2.68) msec latency
[RUN #1 23%, 139 secs] 20 threads:   165594103 ops, 1193273 (avg: 1190964) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.67 (avg:  2.68) msec latency
[RUN #1 23%, 140 secs] 20 threads:   166796148 ops, 1201679 (avg: 1191040) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.66 (avg:  2.68) msec latency
[RUN #1 24%, 141 secs] 20 threads:   167978594 ops, 1182124 (avg: 1190977) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 24%, 142 secs] 20 threads:   169162156 ops, 1183278 (avg: 1190923) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 24%, 143 secs] 20 threads:   170350290 ops, 1187734 (avg: 1190900) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 24%, 144 secs] 20 threads:   171525846 ops, 1175236 (avg: 1190792) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 24%, 145 secs] 20 threads:   172694613 ops, 1168505 (avg: 1190638) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.73 (avg:  2.68) msec latency
[RUN #1 24%, 146 secs] 20 threads:   173858904 ops, 1163937 (avg: 1190455) ops/sec, 1.17GB/sec (avg: 1.20GB/sec),  2.74 (avg:  2.68) msec latency
[RUN #1 25%, 147 secs] 20 threads:   175016298 ops, 1157116 (avg: 1190228) ops/sec, 1.17GB/sec (avg: 1.20GB/sec),  2.76 (avg:  2.68) msec latency
[RUN #1 25%, 148 secs] 20 threads:   176154747 ops, 1138103 (avg: 1189876) ops/sec, 1.15GB/sec (avg: 1.20GB/sec),  2.80 (avg:  2.68) msec latency
[RUN #1 25%, 149 secs] 20 threads:   177302943 ops, 1147828 (avg: 1189594) ops/sec, 1.16GB/sec (avg: 1.20GB/sec),  2.79 (avg:  2.68) msec latency
[RUN #1 25%, 150 secs] 20 threads:   178496076 ops, 1192770 (avg: 1189615) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.67 (avg:  2.68) msec latency
[RUN #1 25%, 151 secs] 20 threads:   179687740 ops, 1191397 (avg: 1189627) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 25%, 152 secs] 20 threads:   180863586 ops, 1175451 (avg: 1189534) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 26%, 153 secs] 20 threads:   182065791 ops, 1201858 (avg: 1189614) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 26%, 154 secs] 20 threads:   183249703 ops, 1183627 (avg: 1189575) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 26%, 155 secs] 20 threads:   184438096 ops, 1188012 (avg: 1189565) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 26%, 156 secs] 20 threads:   185641181 ops, 1202757 (avg: 1189650) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 26%, 157 secs] 20 threads:   186825751 ops, 1184323 (avg: 1189616) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 26%, 158 secs] 20 threads:   188004176 ops, 1178085 (avg: 1189543) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 27%, 159 secs] 20 threads:   189172414 ops, 1167901 (avg: 1189407) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.73 (avg:  2.68) msec latency
[RUN #1 27%, 160 secs] 20 threads:   190358296 ops, 1185464 (avg: 1189382) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 27%, 161 secs] 20 threads:   191564989 ops, 1206364 (avg: 1189488) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 27%, 162 secs] 20 threads:   192763838 ops, 1198465 (avg: 1189543) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.66 (avg:  2.68) msec latency
[RUN #1 27%, 163 secs] 20 threads:   193953817 ops, 1189617 (avg: 1189543) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 27%, 164 secs] 20 threads:   195167617 ops, 1212500 (avg: 1189683) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.63 (avg:  2.68) msec latency
[RUN #1 28%, 165 secs] 20 threads:   196360237 ops, 1192314 (avg: 1189699) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 28%, 166 secs] 20 threads:   197559866 ops, 1199245 (avg: 1189757) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.66 (avg:  2.68) msec latency
[RUN #1 28%, 167 secs] 20 threads:   198767738 ops, 1207562 (avg: 1189864) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.64 (avg:  2.68) msec latency
[RUN #1 28%, 168 secs] 20 threads:   200011500 ops, 1243384 (avg: 1190182) ops/sec, 1.26GB/sec (avg: 1.20GB/sec),  2.57 (avg:  2.68) msec latency
[RUN #1 28%, 169 secs] 20 threads:   201214385 ops, 1202557 (avg: 1190255) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 28%, 170 secs] 20 threads:   202409670 ops, 1194940 (avg: 1190283) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.67 (avg:  2.68) msec latency
[RUN #1 29%, 171 secs] 20 threads:   203615381 ops, 1205383 (avg: 1190371) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 29%, 172 secs] 20 threads:   204792970 ops, 1177306 (avg: 1190295) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 29%, 173 secs] 20 threads:   205971789 ops, 1178517 (avg: 1190227) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 29%, 174 secs] 20 threads:   207149770 ops, 1177641 (avg: 1190155) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 29%, 175 secs] 20 threads:   208346803 ops, 1196745 (avg: 1190192) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.67 (avg:  2.68) msec latency
[RUN #1 29%, 176 secs] 20 threads:   209535552 ops, 1188425 (avg: 1190182) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 30%, 177 secs] 20 threads:   210729873 ops, 1194053 (avg: 1190204) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.67 (avg:  2.68) msec latency
[RUN #1 30%, 178 secs] 20 threads:   211933904 ops, 1203722 (avg: 1190280) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 30%, 179 secs] 20 threads:   213122595 ops, 1188348 (avg: 1190269) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 30%, 180 secs] 20 threads:   214329366 ops, 1206423 (avg: 1190359) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.65 (avg:  2.68) msec latency
[RUN #1 30%, 181 secs] 20 threads:   215505940 ops, 1175314 (avg: 1190276) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 30%, 182 secs] 20 threads:   216672378 ops, 1166158 (avg: 1190143) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.74 (avg:  2.68) msec latency
[RUN #1 31%, 183 secs] 20 threads:   217828261 ops, 1155624 (avg: 1189955) ops/sec, 1.17GB/sec (avg: 1.20GB/sec),  2.76 (avg:  2.68) msec latency
[RUN #1 31%, 184 secs] 20 threads:   219004870 ops, 1176213 (avg: 1189880) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.72 (avg:  2.68) msec latency
[RUN #1 31%, 185 secs] 20 threads:   220194834 ops, 1189678 (avg: 1189879) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 31%, 186 secs] 20 threads:   221373796 ops, 1178019 (avg: 1189815) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.71 (avg:  2.68) msec latency
[RUN #1 31%, 187 secs] 20 threads:   222570078 ops, 1195975 (avg: 1189848) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.67 (avg:  2.68) msec latency
[RUN #1 31%, 188 secs] 20 threads:   223759336 ops, 1188972 (avg: 1189844) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 32%, 189 secs] 20 threads:   224926747 ops, 1167168 (avg: 1189724) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.74 (avg:  2.68) msec latency
[RUN #1 32%, 190 secs] 20 threads:   226118954 ops, 1191901 (avg: 1189735) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.68 (avg:  2.68) msec latency
[RUN #1 32%, 191 secs] 20 threads:   227302174 ops, 1182841 (avg: 1189699) ops/sec, 1.19GB/sec (avg: 1.20GB/sec),  2.70 (avg:  2.68) msec latency
[RUN #1 32%, 192 secs] 20 threads:   228486851 ops, 1184335 (avg: 1189671) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.69 (avg:  2.68) msec latency
[RUN #1 32%, 193 secs] 20 threads:   229652568 ops, 1165418 (avg: 1189545) ops/sec, 1.18GB/sec (avg: 1.20GB/sec),  2.73 (avg:  2.68) msec latency
[RUN #1 32%, 194 secs] 20 threads:   230800898 ops, 1148036 (avg: 1189331) ops/sec, 1.16GB/sec (avg: 1.20GB/sec),  2.78 (avg:  2.68) msec latency
[RUN #1 33%, 195 secs] 20 threads:   231994211 ops, 1193045 (avg: 1189350) ops/sec, 1.20GB/sec (avg: 1.20GB/sec),  2.67 (avg:  2.68) msec latency
[RUN #1 33%, 196 secs] 20 threads:   233217361 ops, 1222856 (avg: 1189521) ops/sec, 1.23GB/sec (avg: 1.20GB/sec),  2.61 (avg:  2.68) msec latency
[RUN #1 33%, 197 secs] 20 threads:   234411519 ops, 1193814 (avg: 1189543) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.67 (avg:  2.68) msec latency
[RUN #1 33%, 198 secs] 20 threads:   235642012 ops, 1230197 (avg: 1189749) ops/sec, 1.24GB/sec (avg: 1.20GB/sec),  2.59 (avg:  2.68) msec latency
[RUN #1 33%, 199 secs] 20 threads:   236840723 ops, 1198385 (avg: 1189792) ops/sec, 1.21GB/sec (avg: 1.20GB/sec),  2.66 (avg:  2.68) msec latency
[RUN #1 33%, 200 secs] 20 threads:   238051161 ops, 1210128 (avg: 1189894) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.64 (avg:  2.68) msec latency
[RUN #1 34%, 201 secs] 20 threads:   239272682 ops, 1221169 (avg: 1190049) ops/sec, 1.23GB/sec (avg: 1.20GB/sec),  2.61 (avg:  2.68) msec latency
[RUN #1 34%, 202 secs] 20 threads:   240481498 ops, 1208487 (avg: 1190140) ops/sec, 1.22GB/sec (avg: 1.20GB/sec),  2.64 (avg:  2.68) msec latency
